sex,age_group,state_of_residence,area_type,fp2030_policy_awarenes,barriers_final
Male,36-45,Taraba,Urban,No,No idea
Male,36-45,Taraba,Urban,No,No idea
Male,36-45,Taraba,Urban,No,No idea
Male,36-45,Taraba,Urban,No,No idea
Male,36-45,Taraba,Urban,No,No idea
Male,36-45,Taraba,Urban,No,No idea
Male,36-45,Taraba,Urban,No,No idea
Male,36-45,Taraba,Urban,No,No idea
Male,36-45,Taraba,Urban,No,No idea
Male,36-45,Taraba,Urban,No,No idea
Male,36-45,Taraba,Urban,No,No idea
Male,36-45,Taraba,Urban,No,No idea
Male,36-45,Taraba,Urban,No,No idea
Male,36-45,Taraba,Urban,No,No idea
Male,36-45,Taraba,Urban,No,No idea
Male,36-45,Taraba,Urban,Yes,Lack of awareness
Male,36-45,Taraba,Urban,Yes,Limited healthcare infrastructure
Male,36-45,Taraba,Urban,Yes,Weak political will
Male,36-45,Taraba,Urban,Yes,
Male,36-45,Taraba,Urban,Yes,Lack of awareness
Male,36-45,Taraba,Urban,Yes,Inadequate funding
Male,36-45,Taraba,Urban,Yes,Weak political will
Male,36-45,Taraba,Urban,Yes,Limited healthcare infrastructure
Male,36-45,Taraba,Urban,Yes,
Male,36-45,Taraba,Urban,Yes,Limited healthcare infrastructure
Male,36-45,Taraba,Urban,Yes,
Male,36-45,Taraba,Urban,Yes,Lack of awareness
Male,36-45,Taraba,Urban,Yes,Weak political will
Male,36-45,Taraba,Urban,Yes,
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,No,No idea
Male,Above 45,Abia,Rural,Yes,Limited healthcare infrastructure
Male,Above 45,Abia,Rural,Yes,Weak political will
Male,Above 45,Abia,Rural,Yes,
Male,Above 45,Abia,Rural,Yes,Lack of awareness
Male,Above 45,Abia,Rural,Yes,Limited healthcare infrastructure
Male,Above 45,Abia,Rural,Yes,Weak political will
Male,Above 45,Abia,Rural,Yes,
Male,Above 45,Abia,Rural,Yes,Lack of awareness
Male,Above 45,Abia,Rural,Yes,Resistance from traditional/religious leaders
Male,Above 45,Abia,Rural,Yes,Inadequate funding
Male,Above 45,Abia,Rural,Yes,Limited healthcare infrastructure
Male,Above 45,Abia,Rural,Yes,Weak political will
Male,Above 45,Abia,Rural,Yes,
Male,Above 45,Abia,Rural,Yes,Lack of awareness
Male,Above 45,Abia,Rural,Yes,Resistance from traditional/religious leaders
Male,Above 45,Abia,Rural,Yes,Inadequate funding
Male,Above 45,Abia,Rural,Yes,Limited healthcare infrastructure
Male,Above 45,Abia,Rural,Yes,Weak political will
Male,Above 45,Abia,Rural,Yes,
Male,Above 45,Abia,Urban,No,No idea
Male,Above 45,Abia,Urban,No,No idea
Male,Above 45,Abia,Urban,No,No idea
Male,Above 45,Abia,Urban,No,No idea
Male,Above 45,Abia,Urban,No,No idea
Male,Above 45,Abia,Urban,No,No idea
Male,Above 45,Abia,Urban,No,No idea
Male,Above 45,Abia,Urban,No,No idea
Male,Above 45,Abia,Urban,No,No idea
Male,Above 45,Abia,Urban,No,No idea
Male,Above 45,Abia,Urban,No,No idea
Male,Above 45,Abia,Urban,No,No idea
Male,Above 45,Abia,Urban,No,No idea
Male,Above 45,Abia,Urban,No,No idea
Male,Above 45,Abia,Urban,No,No idea
Male,Above 45,Abia,Urban,No,No idea
Male,Above 45,Abia,Urban,No,No idea
Male,Above 45,Abia,Urban,No,No idea
Male,Above 45,Abia,Urban,No,No idea
Male,Above 45,Abia,Urban,No,No idea
Male,Above 45,Abia,Urban,Yes,Lack of awareness
Male,Above 45,Abia,Urban,Yes,Inadequate funding
Male,Above 45,Abia,Urban,Yes,Weak political will
Male,Above 45,Abia,Urban,Yes,Limited healthcare infrastructure
Male,Above 45,Abia,Urban,Yes,
Male,Above 45,Abia,Urban,Yes,Lack of awareness
Male,Above 45,Abia,Urban,Yes,Limited healthcare infrastructure
Male,Above 45,Abia,Urban,Yes,Weak political will
Male,Above 45,Abia,Urban,Yes,
Male,Above 45,Abia,Urban,Yes,Lack of awareness
Male,Above 45,Abia,Urban,Yes,Limited healthcare infrastructure
Male,Above 45,Abia,Urban,Yes,
Male,Above 45,Abia,Urban,Yes,Lack of awareness
Male,Above 45,Abia,Urban,Yes,Resistance from traditional/religious leaders
Male,Above 45,Abia,Urban,Yes,Inadequate funding
Male,Above 45,Abia,Urban,Yes,Limited healthcare infrastructure
Male,Above 45,Abia,Urban,Yes,Weak political will
Male,Above 45,Abia,Urban,Yes,
Male,Above 45,Abia,Urban,Yes,Lack of awareness
Male,Above 45,Abia,Urban,Yes,Resistance from traditional/religious leaders
Male,Above 45,Abia,Urban,Yes,Inadequate funding
Male,Above 45,Abia,Urban,Yes,Limited healthcare infrastructure
Male,Above 45,Abia,Urban,Yes,Weak political will
Male,Above 45,Abia,Urban,Yes,
Male,Above 45,Abia,Urban,Yes,Lack of awareness
Male,Above 45,Abia,Urban,Yes,Weak political will
Male,Above 45,Abia,Urban,Yes,
Male,Above 45,Abia,Urban,Yes,Lack of awareness
Male,Above 45,Abia,Urban,Yes,Inadequate funding
Male,Above 45,Abia,Urban,Yes,
Male,Above 45,Abia,Urban,Yes,Lack of awareness
Male,Above 45,Abia,Urban,Yes,Weak political will
Male,Above 45,Abia,Urban,Yes,Inadequate funding
Male,Above 45,Abia,Urban,Yes,
Male,Above 45,Abia,Urban,Yes,Lack of awareness
Male,Above 45,Abia,Urban,Yes,Weak political will
Male,Above 45,Abia,Urban,Yes,Inadequate funding
Male,Above 45,Abia,Urban,Yes,
Male,Above 45,Abia,Urban,Yes,No idea
Male,Above 45,Abia,Urban,Yes,Lack of awareness
Male,Above 45,Abia,Urban,Yes,Weak political will
Male,Above 45,Abia,Urban,Yes,
Male,Above 45,Abia,Urban,Yes,Lack of awareness
Male,Above 45,Abia,Urban,Yes,Inadequate funding
Male,Above 45,Abia,Urban,Yes,Limited healthcare infrastructure
Male,Above 45,Abia,Urban,Yes,Weak political will
Male,Above 45,Abia,Urban,Yes,Resistance from traditional/religious leaders
Male,Above 45,Abia,Urban,Yes,
Male,Above 45,Bauchi,Rural,No,No idea
Male,Above 45,Bauchi,Rural,No,No idea
Male,Above 45,Bauchi,Rural,No,No idea
Male,Above 45,Bauchi,Rural,No,No idea
Male,Above 45,Bauchi,Rural,No,No idea
Male,Above 45,Bauchi,Rural,No,No idea
Male,Above 45,Bauchi,Rural,No,No idea
Male,Above 45,Bauchi,Rural,No,No idea
Male,Above 45,Bauchi,Rural,No,No idea
Male,Above 45,Bauchi,Rural,No,No idea
Male,Above 45,Bauchi,Rural,No,No idea
Male,Above 45,Bauchi,Rural,No,No idea
Male,Above 45,Bauchi,Rural,No,No idea
Male,Above 45,Bauchi,Rural,No,No idea
Male,Above 45,Bauchi,Rural,No,No idea
Male,Above 45,Bauchi,Rural,No,No idea
Male,Above 45,Bauchi,Rural,No,No idea
Male,Above 45,Bauchi,Rural,No,No idea
Male,Above 45,Bauchi,Rural,No,No idea
Male,Above 45,Bauchi,Rural,No,No idea
Male,Above 45,Bauchi,Rural,No,No idea
Male,Above 45,Bauchi,Rural,No,No idea
Male,Above 45,Bauchi,Rural,Yes,Lack of awareness
Male,Above 45,Bauchi,Rural,Yes,Inadequate funding
Male,Above 45,Bauchi,Rural,Yes,Resistance from traditional/religious leaders
Male,Above 45,Bauchi,Rural,Yes,Limited healthcare infrastructure
Male,Above 45,Bauchi,Rural,Yes,Weak political will
Male,Above 45,Bauchi,Rural,Yes,
Male,Above 45,Bauchi,Rural,Yes,Lack of awareness
Male,Above 45,Bauchi,Rural,Yes,
Male,Above 45,Bauchi,Rural,Yes,Lack of awareness
Male,Above 45,Bauchi,Rural,Yes,Inadequate funding
Male,Above 45,Bauchi,Rural,Yes,Weak political will
Male,Above 45,Bauchi,Rural,Yes,
Male,Above 45,Bauchi,Rural,Yes,Lack of awareness
Male,Above 45,Bauchi,Rural,Yes,Resistance from traditional/religious leaders
Male,Above 45,Bauchi,Rural,Yes,Limited healthcare infrastructure
Male,Above 45,Bauchi,Rural,Yes,
Male,Above 45,Bauchi,Urban,No,No idea
Male,Above 45,Bauchi,Urban,No,No idea
Male,Above 45,Bauchi,Urban,No,No idea
Male,Above 45,Bauchi,Urban,No,No idea
Male,Above 45,Bauchi,Urban,No,No idea
Male,Above 45,Bauchi,Urban,No,No idea
Male,Above 45,Bauchi,Urban,No,No idea
Male,Above 45,Bauchi,Urban,No,No idea
Male,Above 45,Bauchi,Urban,Yes,Lack of awareness
Male,Above 45,Bauchi,Urban,Yes,Inadequate funding
Male,Above 45,Bauchi,Urban,Yes,Limited healthcare infrastructure
Male,Above 45,Bauchi,Urban,Yes,
Male,Above 45,Ebonyi,Rural,No,No idea
Male,Above 45,Ebonyi,Rural,No,No idea
Male,Above 45,Ebonyi,Rural,No,No idea
Male,Above 45,Ebonyi,Rural,No,No idea
Male,Above 45,Ebonyi,Rural,No,No idea
Male,Above 45,Ebonyi,Rural,No,No idea
Male,Above 45,Ebonyi,Rural,No,No idea
Male,Above 45,Ebonyi,Rural,No,No idea
Male,Above 45,Ebonyi,Rural,No,No idea
Male,Above 45,Ebonyi,Rural,No,No idea
Male,Above 45,Ebonyi,Rural,No,No idea
Male,Above 45,Ebonyi,Rural,No,No idea
Male,Above 45,Ebonyi,Rural,No,No idea
Male,Above 45,Ebonyi,Rural,No,No idea
Male,Above 45,Ebonyi,Rural,No,No idea
Male,Above 45,Ebonyi,Rural,No,No idea
Male,Above 45,Ebonyi,Rural,No,No idea
Male,Above 45,Ebonyi,Rural,No,No idea
Male,Above 45,Ebonyi,Rural,No,No idea
Male,Above 45,Ebonyi,Rural,No,No idea
Male,Above 45,Ebonyi,Rural,No,No idea
Male,Above 45,Ebonyi,Rural,No,No idea
Male,Above 45,Ebonyi,Rural,No,No idea
Male,Above 45,Ebonyi,Rural,No,No idea
Male,Above 45,Ebonyi,Rural,No,No idea
Male,Above 45,Ebonyi,Rural,No,No idea
Male,Above 45,Ebonyi,Rural,No,No idea
Male,Above 45,Ebonyi,Rural,No,No idea
Male,Above 45,Ebonyi,Rural,No,No idea
Male,Above 45,Ebonyi,Rural,No,No idea
Male,Above 45,Ebonyi,Rural,Yes,Lack of awareness
Male,Above 45,Ebonyi,Rural,Yes,Resistance from traditional/religious leaders
Male,Above 45,Ebonyi,Rural,Yes,Inadequate funding
Male,Above 45,Ebonyi,Rural,Yes,Limited healthcare infrastructure
Male,Above 45,Ebonyi,Rural,Yes,Weak political will
Male,Above 45,Ebonyi,Rural,Yes,
Male,Above 45,Ebonyi,Rural,Yes,Lack of awareness
Male,Above 45,Ebonyi,Rural,Yes,Weak political will
Male,Above 45,Ebonyi,Rural,Yes,
Male,Above 45,Ebonyi,Rural,Yes,Lack of awareness
Male,Above 45,Ebonyi,Rural,Yes,Inadequate funding
Male,Above 45,Ebonyi,Rural,Yes,Limited healthcare infrastructure
Male,Above 45,Ebonyi,Rural,Yes,Weak political will
Male,Above 45,Ebonyi,Rural,Yes,The pressure for gender equality
Male,Above 45,Ebonyi,Rural,Yes,
Male,Above 45,Ebonyi,Rural,Yes,Lack of awareness
Male,Above 45,Ebonyi,Rural,Yes,Weak political will
Male,Above 45,Ebonyi,Rural,Yes,
Male,Above 45,Ebonyi,Rural,Yes,Inadequate funding
Male,Above 45,Ebonyi,Rural,Yes,Limited healthcare infrastructure
Male,Above 45,Ebonyi,Rural,Yes,Weak political will
Male,Above 45,Ebonyi,Rural,Yes,
Male,Above 45,Ebonyi,Rural,Yes,Resistance from traditional/religious leaders
Male,Above 45,Ebonyi,Rural,Yes,Lack of awareness
Male,Above 45,Ebonyi,Rural,Yes,Inadequate funding
Male,Above 45,Ebonyi,Rural,Yes,Limited healthcare infrastructure
Male,Above 45,Ebonyi,Rural,Yes,Weak political will
Male,Above 45,Ebonyi,Rural,Yes,
Male,Above 45,Ebonyi,Rural,Yes,Weak political will
Male,Above 45,Ebonyi,Rural,Yes,Inadequate funding
Male,Above 45,Ebonyi,Rural,Yes,
Male,Above 45,Ebonyi,Rural,Yes,Lack of awareness
Male,Above 45,Ebonyi,Rural,Yes,Resistance from traditional/religious leaders
Male,Above 45,Ebonyi,Rural,Yes,Inadequate funding
Male,Above 45,Ebonyi,Rural,Yes,Limited healthcare infrastructure
Male,Above 45,Ebonyi,Rural,Yes,Weak political will
Male,Above 45,Ebonyi,Rural,Yes,
Male,Above 45,Ebonyi,Rural,Yes,Lack of awareness
Male,Above 45,Ebonyi,Rural,Yes,Resistance from traditional/religious leaders
Male,Above 45,Ebonyi,Rural,Yes,Inadequate funding
Male,Above 45,Ebonyi,Rural,Yes,Limited healthcare infrastructure
Male,Above 45,Ebonyi,Rural,Yes,Weak political will
Male,Above 45,Ebonyi,Rural,Yes,
Male,Above 45,Ebonyi,Rural,Yes,Lack of awareness
Male,Above 45,Ebonyi,Rural,Yes,Resistance from traditional/religious leaders
Male,Above 45,Ebonyi,Rural,Yes,Inadequate funding
Male,Above 45,Ebonyi,Rural,Yes,Limited healthcare infrastructure
Male,Above 45,Ebonyi,Rural,Yes,Weak political will
Male,Above 45,Ebonyi,Rural,Yes,
Male,Above 45,Ebonyi,Rural,Yes,Lack of awareness
Male,Above 45,Ebonyi,Rural,Yes,Resistance from traditional/religious leaders
Male,Above 45,Ebonyi,Rural,Yes,Inadequate funding
Male,Above 45,Ebonyi,Rural,Yes,Limited healthcare infrastructure
Male,Above 45,Ebonyi,Rural,Yes,Weak political will
Male,Above 45,Ebonyi,Rural,Yes,
Male,Above 45,Ebonyi,Rural,Yes,Lack of awareness
Male,Above 45,Ebonyi,Rural,Yes,Resistance from traditional/religious leaders
Male,Above 45,Ebonyi,Rural,Yes,Inadequate funding
Male,Above 45,Ebonyi,Rural,Yes,Limited healthcare infrastructure
Male,Above 45,Ebonyi,Rural,Yes,Weak political will
Male,Above 45,Ebonyi,Rural,Yes,
Male,Above 45,Ebonyi,Rural,Yes,Lack of awareness
Male,Above 45,Ebonyi,Rural,Yes,Resistance from traditional/religious leaders
Male,Above 45,Ebonyi,Rural,Yes,Inadequate funding
Male,Above 45,Ebonyi,Rural,Yes,Limited healthcare infrastructure
Male,Above 45,Ebonyi,Rural,Yes,Weak political will
Male,Above 45,Ebonyi,Rural,Yes,
Male,Above 45,Ebonyi,Rural,Yes,Lack of awareness
Male,Above 45,Ebonyi,Rural,Yes,Inadequate funding
Male,Above 45,Ebonyi,Rural,Yes,Limited healthcare infrastructure
Male,Above 45,Ebonyi,Rural,Yes,Weak political will
Male,Above 45,Ebonyi,Rural,Yes,
Male,Above 45,Ebonyi,Rural,Yes,Lack of awareness
Male,Above 45,Ebonyi,Rural,Yes,Resistance from traditional/religious leaders
Male,Above 45,Ebonyi,Rural,Yes,Inadequate funding
Male,Above 45,Ebonyi,Rural,Yes,Limited healthcare infrastructure
Male,Above 45,Ebonyi,Rural,Yes,Weak political will
Male,Above 45,Ebonyi,Rural,Yes,
Male,Above 45,Ebonyi,Rural,Yes,Lack of awareness
Male,Above 45,Ebonyi,Rural,Yes,Inadequate funding
Male,Above 45,Ebonyi,Rural,Yes,Limited healthcare infrastructure
Male,Above 45,Ebonyi,Rural,Yes,Weak political will
Male,Above 45,Ebonyi,Rural,Yes,
Male,Above 45,Ebonyi,Rural,Yes,Lack of awareness
Male,Above 45,Ebonyi,Rural,Yes,Resistance from traditional/religious leaders
Male,Above 45,Ebonyi,Rural,Yes,Inadequate funding
Male,Above 45,Ebonyi,Rural,Yes,Limited healthcare infrastructure
Male,Above 45,Ebonyi,Rural,Yes,Weak political will
Male,Above 45,Ebonyi,Rural,Yes,
Male,Above 45,Ebonyi,Rural,Yes,Lack of awareness
Male,Above 45,Ebonyi,Rural,Yes,Inadequate funding
Male,Above 45,Ebonyi,Rural,Yes,Limited healthcare infrastructure
Male,Above 45,Ebonyi,Rural,Yes,Weak political will
Male,Above 45,Ebonyi,Rural,Yes,
Male,Above 45,Ebonyi,Rural,Yes,Inadequate funding
Male,Above 45,Ebonyi,Rural,Yes,
Male,Above 45,Ebonyi,Rural,Yes,Limited healthcare infrastructure
Male,Above 45,Ebonyi,Rural,Yes,Resistance from traditional/religious leaders
Male,Above 45,Ebonyi,Rural,Yes,Inadequate funding
Male,Above 45,Ebonyi,Rural,Yes,
Male,Above 45,Ebonyi,Rural,Yes,Limited healthcare infrastructure
Male,Above 45,Ebonyi,Rural,Yes,Inadequate funding
Male,Above 45,Ebonyi,Rural,Yes,
Male,Above 45,Ebonyi,Rural,Yes,Lack of awareness
Male,Above 45,Ebonyi,Rural,Yes,Resistance from traditional/religious leaders
Male,Above 45,Ebonyi,Rural,Yes,Limited healthcare infrastructure
Male,Above 45,Ebonyi,Rural,Yes,Inadequate funding
Male,Above 45,Ebonyi,Rural,Yes,Weak political will
Male,Above 45,Ebonyi,Rural,Yes,
Male,Above 45,Ebonyi,Rural,Yes,Inadequate funding
Male,Above 45,Ebonyi,Rural,Yes,Weak political will
Male,Above 45,Ebonyi,Rural,Yes,
Male,Above 45,Ebonyi,Rural,Yes,Lack of awareness
Male,Above 45,Ebonyi,Rural,Yes,Resistance from traditional/religious leaders
Male,Above 45,Ebonyi,Rural,Yes,Inadequate funding
Male,Above 45,Ebonyi,Rural,Yes,Limited healthcare infrastructure
Male,Above 45,Ebonyi,Rural,Yes,Weak political will
Male,Above 45,Ebonyi,Rural,Yes,
Male,Above 45,Ebonyi,Urban,No,No idea
Male,Above 45,Ebonyi,Urban,No,No idea
Male,Above 45,Ebonyi,Urban,No,No idea
Male,Above 45,Ebonyi,Urban,No,No idea
Male,Above 45,Ebonyi,Urban,No,No idea
Male,Above 45,Ebonyi,Urban,No,No idea
Male,Above 45,Ebonyi,Urban,No,No idea
Male,Above 45,Ebonyi,Urban,Yes,Inadequate funding
Male,Above 45,Ebonyi,Urban,Yes,Resistance from traditional/religious leaders
Male,Above 45,Ebonyi,Urban,Yes,Limited healthcare infrastructure
Male,Above 45,Ebonyi,Urban,Yes,Weak political will
Male,Above 45,Ebonyi,Urban,Yes,
Male,Above 45,Ebonyi,Urban,Yes,Lack of awareness
Male,Above 45,Ebonyi,Urban,Yes,Inadequate funding
Male,Above 45,Ebonyi,Urban,Yes,Limited healthcare infrastructure
Male,Above 45,Ebonyi,Urban,Yes,Weak political will
Male,Above 45,Ebonyi,Urban,Yes,
Male,Above 45,Ebonyi,Urban,Yes,No idea
Male,Above 45,Ebonyi,Urban,Yes,Lack of awareness
Male,Above 45,Ebonyi,Urban,Yes,Resistance from traditional/religious leaders
Male,Above 45,Ebonyi,Urban,Yes,Limited healthcare infrastructure
Male,Above 45,Ebonyi,Urban,Yes,Weak political will
Male,Above 45,Ebonyi,Urban,Yes,Inadequate funding
Male,Above 45,Ebonyi,Urban,Yes,Willingness to speak out
Male,Above 45,Ebonyi,Urban,Yes,and willingness to prosecute matter to logical conclusion.
Male,Above 45,Ebonyi,Urban,Yes,
Male,Above 45,Ebonyi,Urban,Yes,Inadequate funding
Male,Above 45,Ebonyi,Urban,Yes,Limited healthcare infrastructure
Male,Above 45,Ebonyi,Urban,Yes,Resistance from traditional/religious leaders
Male,Above 45,Ebonyi,Urban,Yes,
Male,Above 45,Ebonyi,Urban,Yes,Weak political will
Male,Above 45,Ebonyi,Urban,Yes,Inadequate funding
Male,Above 45,Ebonyi,Urban,Yes,
Male,Above 45,Ebonyi,Urban,Yes,Weak political will
Male,Above 45,Ebonyi,Urban,Yes,Inadequate funding
Male,Above 45,Ebonyi,Urban,Yes,
Male,Above 45,Ebonyi,Urban,Yes,Weak political will
Male,Above 45,Ebonyi,Urban,Yes,Inadequate funding
Male,Above 45,Ebonyi,Urban,Yes,
Male,Above 45,Ebonyi,Urban,Yes,Lack of awareness
Male,Above 45,Ebonyi,Urban,Yes,Inadequate funding
Male,Above 45,Ebonyi,Urban,Yes,Limited healthcare infrastructure
Male,Above 45,Ebonyi,Urban,Yes,Weak political will
Male,Above 45,Ebonyi,Urban,Yes,Resistance from traditional/religious leaders
Male,Above 45,Ebonyi,Urban,Yes,Religious indoctrination from foreign religions
Male,Above 45,Ebonyi,Urban,Yes,
Male,Above 45,Ebonyi,Urban,Yes,Lack of awareness
Male,Above 45,Ebonyi,Urban,Yes,Inadequate funding
Male,Above 45,Ebonyi,Urban,Yes,Limited healthcare infrastructure
Male,Above 45,Ebonyi,Urban,Yes,Weak political will
Male,Above 45,Ebonyi,Urban,Yes,
Male,Above 45,Ebonyi,Urban,Yes,Lack of awareness
Male,Above 45,Ebonyi,Urban,Yes,Resistance from traditional/religious leaders
Male,Above 45,Ebonyi,Urban,Yes,Inadequate funding
Male,Above 45,Ebonyi,Urban,Yes,Limited healthcare infrastructure
Male,Above 45,Ebonyi,Urban,Yes,Weak political will
Male,Above 45,Ebonyi,Urban,Yes,
Male,Above 45,Ebonyi,Urban,Yes,Lack of awareness
Male,Above 45,Ebonyi,Urban,Yes,Inadequate funding
Male,Above 45,Ebonyi,Urban,Yes,Limited healthcare infrastructure
Male,Above 45,Ebonyi,Urban,Yes,Weak political will
Male,Above 45,Ebonyi,Urban,Yes,
Male,Above 45,Ebonyi,Urban,Yes,Lack of awareness
Male,Above 45,Ebonyi,Urban,Yes,Inadequate funding
Male,Above 45,Ebonyi,Urban,Yes,Limited healthcare infrastructure
Male,Above 45,Ebonyi,Urban,Yes,Weak political will
Male,Above 45,Ebonyi,Urban,Yes,
Male,Above 45,Ebonyi,Urban,Yes,Lack of awareness
Male,Above 45,Ebonyi,Urban,Yes,Inadequate funding
Male,Above 45,Ebonyi,Urban,Yes,Limited healthcare infrastructure
Male,Above 45,Ebonyi,Urban,Yes,Weak political will
Male,Above 45,Ebonyi,Urban,Yes,
Male,Above 45,Ebonyi,Urban,Yes,Lack of awareness
Male,Above 45,Ebonyi,Urban,Yes,Inadequate funding
Male,Above 45,Ebonyi,Urban,Yes,Limited healthcare infrastructure
Male,Above 45,Ebonyi,Urban,Yes,Weak political will
Male,Above 45,Ebonyi,Urban,Yes,
Male,Above 45,Enugu,Rural,No,No idea
Male,Above 45,Enugu,Rural,No,No idea
Male,Above 45,Enugu,Rural,No,No idea
Male,Above 45,Enugu,Rural,No,No idea
Male,Above 45,Enugu,Rural,No,No idea
Male,Above 45,Enugu,Rural,No,No idea
Male,Above 45,Enugu,Rural,No,No idea
Male,Above 45,Enugu,Rural,No,No idea
Male,Above 45,Enugu,Rural,No,No idea
Male,Above 45,Enugu,Rural,No,No idea
Male,Above 45,Enugu,Rural,No,No idea
Male,Above 45,Enugu,Rural,No,No idea
Male,Above 45,Enugu,Rural,No,No idea
Male,Above 45,Enugu,Urban,No,No idea
Male,Above 45,Enugu,Urban,No,No idea
Male,Above 45,Enugu,Urban,No,No idea
Male,Above 45,Enugu,Urban,No,No idea
Male,Above 45,Enugu,Urban,No,No idea
Male,Above 45,Enugu,Urban,No,No idea
Male,Above 45,Enugu,Urban,No,No idea
Male,Above 45,Enugu,Urban,No,No idea
Male,Above 45,Enugu,Urban,Yes,Resistance from traditional/religious leaders
Male,Above 45,Enugu,Urban,Yes,Inadequate funding
Male,Above 45,Enugu,Urban,Yes,
Male,Above 45,Enugu,Urban,Yes,Lack of awareness
Male,Above 45,Enugu,Urban,Yes,No idea
Male,Above 45,Enugu,Urban,Yes,
Male,Above 45,Enugu,Urban,Yes,Resistance from traditional/religious leaders
Male,Above 45,Enugu,Urban,Yes,Inadequate funding
Male,Above 45,Enugu,Urban,Yes,
Male,Above 45,Enugu,Urban,Yes,Lack of awareness
Male,Above 45,Enugu,Urban,Yes,Limited healthcare infrastructure
Male,Above 45,Enugu,Urban,Yes,
Male,Above 45,Enugu,Urban,Yes,Lack of awareness
Male,Above 45,Enugu,Urban,Yes,
Male,Above 45,Gombe,Rural,No,No idea
Male,Above 45,Gombe,Rural,No,No idea
Male,Above 45,Gombe,Rural,No,No idea
Male,Above 45,Gombe,Rural,No,No idea
Male,Above 45,Gombe,Rural,No,No idea
Male,Above 45,Gombe,Rural,No,No idea
Male,Above 45,Gombe,Rural,No,No idea
Male,Above 45,Gombe,Rural,No,No idea
Male,Above 45,Gombe,Rural,Yes,Inadequate funding
Male,Above 45,Gombe,Rural,Yes,Lack of awareness
Male,Above 45,Gombe,Rural,Yes,Limited healthcare infrastructure
Male,Above 45,Gombe,Rural,Yes,Weak political will
Male,Above 45,Gombe,Rural,Yes,
Male,Above 45,Gombe,Urban,No,No idea
Male,Above 45,Gombe,Urban,No,No idea
Male,Above 45,Gombe,Urban,No,No idea
Male,Above 45,Gombe,Urban,No,No idea
Male,Above 45,Gombe,Urban,No,No idea
Male,Above 45,Gombe,Urban,No,No idea
Male,Above 45,Gombe,Urban,Yes,Resistance from traditional/religious leaders
Male,Above 45,Gombe,Urban,Yes,Lack of awareness
Male,Above 45,Gombe,Urban,Yes,Inadequate funding
Male,Above 45,Gombe,Urban,Yes,Limited healthcare infrastructure
Male,Above 45,Gombe,Urban,Yes,
Male,Above 45,Gombe,Urban,Yes,No idea
Male,Above 45,Gombe,Urban,Yes,Lack of awareness
Male,Above 45,Gombe,Urban,Yes,Limited healthcare infrastructure
Male,Above 45,Gombe,Urban,Yes,Inadequate funding
Male,Above 45,Gombe,Urban,Yes,
Male,Above 45,Gombe,Urban,Yes,Lack of awareness
Male,Above 45,Gombe,Urban,Yes,Limited healthcare infrastructure
Male,Above 45,Gombe,Urban,Yes,
Male,Above 45,Taraba,Rural,No,No idea
Male,Above 45,Taraba,Rural,No,No idea
Male,Above 45,Taraba,Rural,No,No idea
Male,Above 45,Taraba,Rural,Yes,Weak political will
Male,Above 45,Taraba,Rural,Yes,
